date,item_id,item_name,store_id,store_name,price,item_count,kcal,cost,sales_amount
2019-01-14,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,18,763.0,26.42,475.560001373291
2019-01-14,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,3,478.0,4.87,14.609999656677246
2019-01-14,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,7,490.0,4.18,29.25999879837036
2019-01-14,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,66,284.0,3.21,211.8600025177002
2019-01-14,19,Strawberry Smoothy,1,Bob's Diner,2.89,80,145.0,2.89,231.20000839233398
2019-01-14,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,5,269.0,23.23,116.14999771118164
2019-01-14,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,8,671.0,10.86,86.87999725341797
2019-01-14,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,3,318.0,2.91,8.730000257492065
2019-01-14,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2019-01-14,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2019-01-14,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,5,613.0,28.75,143.75
2019-01-14,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,5,392.0,23.37,116.85000419616699
2019-01-14,60,Original Pork Meal,5,Corner Cafe,15.69,2,411.0,15.69,31.3799991607666
2019-01-14,67,Sweet Lamb Cake,1,Bob's Diner,7.0,8,558.0,7.0,56.0
2019-01-14,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2019-01-14,76,Amazing pork lunch,1,Bob's Diner,17.93,13,679.0,17.93,233.09000396728516
2019-01-14,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2019-01-14,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2019-01-15,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2019-01-15,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,10,763.0,26.42,264.20000076293945
2019-01-15,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,5,478.0,4.87,24.34999942779541
2019-01-15,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,5,490.0,4.18,20.899999141693115
2019-01-15,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,70,284.0,3.21,224.7000026702881
2019-01-15,19,Strawberry Smoothy,1,Bob's Diner,2.89,70,145.0,2.89,202.30000734329224
2019-01-15,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,9,269.0,23.23,209.06999588012695
2019-01-15,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,4,671.0,10.86,43.439998626708984
2019-01-15,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,3,227.0,23.43,70.29000091552734
2019-01-15,49,Awesome Smoothy,3,Sweet Shack,1.39,2,78.0,1.39,2.7799999713897705
2019-01-15,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,9,613.0,28.75,258.75
2019-01-15,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,14,392.0,23.37,327.1800117492676
2019-01-15,67,Sweet Lamb Cake,1,Bob's Diner,7.0,7,558.0,7.0,49.0
2019-01-15,76,Amazing pork lunch,1,Bob's Diner,17.93,26,679.0,17.93,466.1800079345703
2019-01-15,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2019-01-15,84,BBQ Pork Steak,5,Corner Cafe,19.77,1,855.0,19.77,19.770000457763672
2019-01-15,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2019-01-15,93,Lamb with Bread Entree,5,Corner Cafe,12.44,1,585.0,12.44,12.4399995803833
2019-01-15,95,Blue Ribbon Pork Chop with Rolls Dinner,4,Fou Cher,19.04,1,958.0,19.04,19.040000915527344
2019-01-16,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2019-01-16,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,20,763.0,26.42,528.4000015258789
2019-01-16,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,6,478.0,4.87,29.219999313354492
2019-01-16,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,7,490.0,4.18,29.25999879837036
2019-01-16,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,110,284.0,3.21,353.100004196167
2019-01-16,19,Strawberry Smoothy,1,Bob's Diner,2.89,106,145.0,2.89,306.34001111984253
2019-01-16,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2019-01-16,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,3,671.0,10.86,32.57999897003174
2019-01-16,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2019-01-16,27,Steak Meal,6,Surfs Up,26.21,1,607.0,26.21,26.209999084472656
2019-01-16,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2019-01-16,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2019-01-16,51,Amazing Lamb Dinner,4,Fou Cher,17.55,1,591.0,17.55,17.549999237060547
2019-01-16,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,9,613.0,28.75,258.75
2019-01-16,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,1,485.0,13.66,13.65999984741211
2019-01-16,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,17,392.0,23.37,397.2900142669678
2019-01-16,67,Sweet Lamb Cake,1,Bob's Diner,7.0,15,558.0,7.0,105.0
2019-01-16,76,Amazing pork lunch,1,Bob's Diner,17.93,25,679.0,17.93,448.25000762939453
2019-01-16,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2019-01-16,92,Margarita,4,Fou Cher,3.23,1,418.0,3.23,3.2300000190734863
2019-01-17,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,34,763.0,26.42,898.2800025939941
2019-01-17,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,8,478.0,4.87,38.959999084472656
2019-01-17,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,12,490.0,4.18,50.15999794006348
2019-01-17,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,193,284.0,3.21,619.5300073623657
2019-01-17,19,Strawberry Smoothy,1,Bob's Diner,2.89,126,145.0,2.89,364.140013217926
2019-01-17,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,11,269.0,23.23,255.5299949645996
2019-01-17,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,14,671.0,10.86,152.03999519348145
2019-01-17,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2019-01-17,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2019-01-17,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2019-01-17,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,17,613.0,28.75,488.75
2019-01-17,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,30,392.0,23.37,701.100025177002
2019-01-17,67,Sweet Lamb Cake,1,Bob's Diner,7.0,27,558.0,7.0,189.0
2019-01-17,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,2,652.0,8.7,17.399999618530273
2019-01-17,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2019-01-17,74,Super Sweet Cocktail,4,Fou Cher,4.11,1,619.0,4.11,4.110000133514404
2019-01-17,76,Amazing pork lunch,1,Bob's Diner,17.93,48,679.0,17.93,860.6400146484375
2019-01-17,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2019-01-17,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,5,838.0,7.71,38.55000019073486
2019-01-18,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2019-01-18,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,41,763.0,26.42,1083.2200031280518
2019-01-18,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,13,478.0,4.87,63.309998512268066
2019-01-18,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,12,490.0,4.18,50.15999794006348
2019-01-18,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,171,284.0,3.21,548.9100065231323
2019-01-18,19,Strawberry Smoothy,1,Bob's Diner,2.89,194,145.0,2.89,560.6600203514099
2019-01-18,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,15,269.0,23.23,348.4499931335449
2019-01-18,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,11,671.0,10.86,119.4599962234497
2019-01-18,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2019-01-18,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,1,587.0,6.23,6.230000019073486
2019-01-18,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,4,227.0,23.43,93.72000122070312
2019-01-18,49,Awesome Smoothy,3,Sweet Shack,1.39,4,78.0,1.39,5.559999942779541
2019-01-18,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,25,613.0,28.75,718.75
2019-01-18,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,33,392.0,23.37,771.2100276947021
2019-01-18,67,Sweet Lamb Cake,1,Bob's Diner,7.0,30,558.0,7.0,210.0
2019-01-18,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2019-01-18,69,Awesome Hamburger with Fries,5,Corner Cafe,26.04,1,673.0,26.04,26.040000915527344
2019-01-18,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2019-01-18,76,Amazing pork lunch,1,Bob's Diner,17.93,63,679.0,17.93,1129.5900192260742
2019-01-18,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2019-01-18,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2019-01-19,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2019-01-19,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,35,763.0,26.42,924.7000026702881
2019-01-19,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,7,478.0,4.87,34.089999198913574
2019-01-19,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,16,490.0,4.18,66.87999725341797
2019-01-19,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,222,284.0,3.21,712.6200084686279
2019-01-19,19,Strawberry Smoothy,1,Bob's Diner,2.89,186,145.0,2.89,537.5400195121765
2019-01-19,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,12,269.0,23.23,278.75999450683594
2019-01-19,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,9,671.0,10.86,97.73999691009521
2019-01-19,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2019-01-19,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2019-01-19,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2019-01-19,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,25,613.0,28.75,718.75
2019-01-19,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,36,392.0,23.37,841.3200302124023
2019-01-19,67,Sweet Lamb Cake,1,Bob's Diner,7.0,31,558.0,7.0,217.0
2019-01-19,73,Milky Cake,1,Bob's Diner,5.16,2,596.0,5.16,10.319999694824219
2019-01-19,76,Amazing pork lunch,1,Bob's Diner,17.93,45,679.0,17.93,806.8500137329102
2019-01-19,88,Oysters Rockefeller,6,Surfs Up,16.06,1,204.0,16.06,16.059999465942383
2019-01-19,89,Awesome Soft Drink,6,Surfs Up,3.06,2,248.0,3.06,6.119999885559082
2019-01-19,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,2,838.0,7.71,15.420000076293945
2019-01-20,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2019-01-20,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,8,763.0,26.42,211.36000061035156
2019-01-20,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,2,478.0,4.87,9.739999771118164
2019-01-20,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,4,490.0,4.18,16.719999313354492
2019-01-20,14,Amazing Cocktail,6,Surfs Up,3.9,1,472.0,3.9,3.9000000953674316
2019-01-20,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,63,284.0,3.21,202.23000240325928
2019-01-20,19,Strawberry Smoothy,1,Bob's Diner,2.89,54,145.0,2.89,156.06000566482544
2019-01-20,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,4,269.0,23.23,92.91999816894531
2019-01-20,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,4,671.0,10.86,43.439998626708984
2019-01-20,24,Amazing Sweet Fruity Vegetable Cake,1,Bob's Diner,7.91,1,588.0,7.91,7.909999847412109
2019-01-20,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2019-01-20,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2019-01-20,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,3,613.0,28.75,86.25
2019-01-20,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,19,392.0,23.37,444.03001594543457
2019-01-20,64,Roast Mutton Entree,6,Surfs Up,16.09,1,293.0,16.09,16.09000015258789
2019-01-20,67,Sweet Lamb Cake,1,Bob's Diner,7.0,9,558.0,7.0,63.0
2019-01-20,76,Amazing pork lunch,1,Bob's Diner,17.93,20,679.0,17.93,358.6000061035156
2019-01-20,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2019-01-20,93,Lamb with Bread Entree,5,Corner Cafe,12.44,1,585.0,12.44,12.4399995803833
2019-01-21,3,Sweet Fruity Cake,1,Bob's Diner,29.22,4,931.0,29.22,116.87999725341797
2019-01-21,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,33,763.0,26.42,871.8600025177002
2019-01-21,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,2,478.0,4.87,9.739999771118164
2019-01-21,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,5,490.0,4.18,20.899999141693115
2019-01-21,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,130,284.0,3.21,417.30000495910645
2019-01-21,19,Strawberry Smoothy,1,Bob's Diner,2.89,130,145.0,2.89,375.7000136375427
2019-01-21,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2019-01-21,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,7,671.0,10.86,76.01999759674072
2019-01-21,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,2,318.0,2.91,5.820000171661377
2019-01-21,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2019-01-21,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,13,613.0,28.75,373.75
2019-01-21,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,24,392.0,23.37,560.8800201416016
2019-01-21,63,Frozen Chocolate Cake,5,Corner Cafe,3.74,1,519.0,3.74,3.740000009536743
2019-01-21,67,Sweet Lamb Cake,1,Bob's Diner,7.0,21,558.0,7.0,147.0
2019-01-21,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2019-01-21,71,Frozen Milky Smoothy,5,Corner Cafe,3.98,1,211.0,3.98,3.9800000190734863
2019-01-21,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2019-01-21,76,Amazing pork lunch,1,Bob's Diner,17.93,36,679.0,17.93,645.4800109863281
2019-01-21,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2019-01-21,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2019-01-21,99,Frozen Tomato Soft Drink,4,Fou Cher,5.32,1,423.0,5.32,5.320000171661377
2019-01-22,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2019-01-22,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,22,763.0,26.42,581.2400016784668
2019-01-22,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,1,787.0,19.48,19.479999542236328
2019-01-22,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,7,478.0,4.87,34.089999198913574
2019-01-22,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,11,490.0,4.18,45.97999811172485
2019-01-22,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,108,284.0,3.21,346.68000411987305
2019-01-22,19,Strawberry Smoothy,1,Bob's Diner,2.89,84,145.0,2.89,242.76000881195068
2019-01-22,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,7,269.0,23.23,162.6099967956543
2019-01-22,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,4,671.0,10.86,43.439998626708984
2019-01-22,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2019-01-22,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2019-01-22,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,13,613.0,28.75,373.75
2019-01-22,58,Lamb with Vegetables Meal,5,Corner Cafe,13.66,1,485.0,13.66,13.65999984741211
2019-01-22,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,13,392.0,23.37,303.8100109100342
2019-01-22,67,Sweet Lamb Cake,1,Bob's Diner,7.0,18,558.0,7.0,126.0
2019-01-22,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,2,652.0,8.7,17.399999618530273
2019-01-22,76,Amazing pork lunch,1,Bob's Diner,17.93,27,679.0,17.93,484.1100082397461
2019-01-22,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,1,838.0,7.71,7.710000038146973
2019-01-23,3,Sweet Fruity Cake,1,Bob's Diner,29.22,2,931.0,29.22,58.439998626708984
2019-01-23,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,12,763.0,26.42,317.04000091552734
2019-01-23,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,5,478.0,4.87,24.34999942779541
2019-01-23,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,6,490.0,4.18,25.07999897003174
2019-01-23,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,113,284.0,3.21,362.7300043106079
2019-01-23,19,Strawberry Smoothy,1,Bob's Diner,2.89,93,145.0,2.89,268.77000975608826
2019-01-23,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,9,269.0,23.23,209.06999588012695
2019-01-23,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,3,671.0,10.86,32.57999897003174
2019-01-23,26,Blue Ribbon Lamb with Rolls Lunch,5,Corner Cafe,7.55,1,611.0,7.55,7.550000190734863
2019-01-23,42,Fantastic Milky Smoothy,2,Beachfront Bar,2.91,1,318.0,2.91,2.9100000858306885
2019-01-23,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,1,227.0,23.43,23.43000030517578
2019-01-23,49,Awesome Smoothy,3,Sweet Shack,1.39,4,78.0,1.39,5.559999942779541
2019-01-23,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,11,613.0,28.75,316.25
2019-01-23,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,22,392.0,23.37,514.1400184631348
2019-01-23,67,Sweet Lamb Cake,1,Bob's Diner,7.0,14,558.0,7.0,98.0
2019-01-23,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2019-01-23,76,Amazing pork lunch,1,Bob's Diner,17.93,26,679.0,17.93,466.1800079345703
2019-01-23,89,Awesome Soft Drink,6,Surfs Up,3.06,4,248.0,3.06,12.239999771118164
2019-01-24,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,16,763.0,26.42,422.7200012207031
2019-01-24,6,Fruity Frozen Cocktail,4,Fou Cher,5.61,1,537.0,5.61,5.610000133514404
2019-01-24,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,3,478.0,4.87,14.609999656677246
2019-01-24,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,9,490.0,4.18,37.61999845504761
2019-01-24,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,166,284.0,3.21,532.8600063323975
2019-01-24,19,Strawberry Smoothy,1,Bob's Diner,2.89,129,145.0,2.89,372.81001353263855
2019-01-24,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,12,269.0,23.23,278.75999450683594
2019-01-24,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,10,671.0,10.86,108.59999656677246
2019-01-24,27,Steak Meal,6,Surfs Up,26.21,1,607.0,26.21,26.209999084472656
2019-01-24,29,Original Crazy Cocktail,2,Beachfront Bar,2.43,1,228.0,2.43,2.430000066757202
2019-01-24,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,2,227.0,23.43,46.86000061035156
2019-01-24,48,Original Breaded Lamb Dinner,4,Fou Cher,11.82,1,740.0,11.82,11.819999694824219
2019-01-24,49,Awesome Smoothy,3,Sweet Shack,1.39,1,78.0,1.39,1.3899999856948853
2019-01-24,51,Amazing Lamb Dinner,4,Fou Cher,17.55,2,591.0,17.55,35.099998474121094
2019-01-24,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,17,613.0,28.75,488.75
2019-01-24,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,29,392.0,23.37,677.7300243377686
2019-01-24,67,Sweet Lamb Cake,1,Bob's Diner,7.0,24,558.0,7.0,168.0
2019-01-24,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2019-01-24,73,Milky Cake,1,Bob's Diner,5.16,1,596.0,5.16,5.159999847412109
2019-01-24,76,Amazing pork lunch,1,Bob's Diner,17.93,44,679.0,17.93,788.9200134277344
2019-01-24,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2019-01-24,90,Sweet Breaded Zucchini Cake,1,Bob's Diner,7.71,3,838.0,7.71,23.130000114440918
2019-01-24,93,Lamb with Bread Entree,5,Corner Cafe,12.44,1,585.0,12.44,12.4399995803833
2019-01-25,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2019-01-25,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,35,763.0,26.42,924.7000026702881
2019-01-25,8,Amazing Trout with Vegetables Dinner,6,Surfs Up,24.98,2,258.0,24.98,49.959999084472656
2019-01-25,11,Fantastic Sweet Fish Cake,4,Fou Cher,19.48,1,787.0,19.48,19.479999542236328
2019-01-25,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,9,478.0,4.87,43.82999897003174
2019-01-25,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,17,490.0,4.18,71.05999708175659
2019-01-25,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,224,284.0,3.21,719.0400085449219
2019-01-25,19,Strawberry Smoothy,1,Bob's Diner,2.89,203,145.0,2.89,586.6700212955475
2019-01-25,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,7,269.0,23.23,162.6099967956543
2019-01-25,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,12,671.0,10.86,130.31999588012695
2019-01-25,25,Fantastic Frozen Milky Cake,1,Bob's Diner,6.23,2,587.0,6.23,12.460000038146973
2019-01-25,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,5,227.0,23.43,117.1500015258789
2019-01-25,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2019-01-25,51,Amazing Lamb Dinner,4,Fou Cher,17.55,1,591.0,17.55,17.549999237060547
2019-01-25,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,22,613.0,28.75,632.5
2019-01-25,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,42,392.0,23.37,981.5400352478027
2019-01-25,67,Sweet Lamb Cake,1,Bob's Diner,7.0,27,558.0,7.0,189.0
2019-01-25,73,Milky Cake,1,Bob's Diner,5.16,2,596.0,5.16,10.319999694824219
2019-01-25,75,Blue Ribbon Milky Smoothy,4,Fou Cher,5.6,1,459.0,5.6,5.599999904632568
2019-01-25,76,Amazing pork lunch,1,Bob's Diner,17.93,54,679.0,17.93,968.2200164794922
2019-01-25,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
2019-01-26,3,Sweet Fruity Cake,1,Bob's Diner,29.22,1,931.0,29.22,29.219999313354492
2019-01-26,4,Amazing Steak Dinner with Rolls,1,Bob's Diner,26.42,34,763.0,26.42,898.2800025939941
2019-01-26,12,Fantastic Sweet Cola,1,Bob's Diner,4.87,12,478.0,4.87,58.439998626708984
2019-01-26,13,Sweet Frozen Soft Drink,1,Bob's Diner,4.18,21,490.0,4.18,87.77999639511108
2019-01-26,16,Frozen Milky Smoothy,1,Bob's Diner,3.21,230,284.0,3.21,738.3000087738037
2019-01-26,19,Strawberry Smoothy,1,Bob's Diner,2.89,177,145.0,2.89,511.53001856803894
2019-01-26,21,Amazing Fish with Vegetables Meal,1,Bob's Diner,23.23,10,269.0,23.23,232.29999542236328
2019-01-26,23,Awesome Sweet Lamb Cake,1,Bob's Diner,10.86,20,671.0,10.86,217.19999313354492
2019-01-26,44,Milky Vegi Smoothy,1,Bob's Diner,5.5,1,374.0,5.5,5.5
2019-01-26,45,Awesome Fish with Vegetables Entree,1,Bob's Diner,23.43,6,227.0,23.43,140.5800018310547
2019-01-26,49,Awesome Smoothy,3,Sweet Shack,1.39,3,78.0,1.39,4.169999957084656
2019-01-26,56,Sea Bass with Vegetables Dinner,1,Bob's Diner,28.75,23,613.0,28.75,661.25
2019-01-26,59,Blue Ribbon Beef Entree,1,Bob's Diner,23.37,28,392.0,23.37,654.3600234985352
2019-01-26,67,Sweet Lamb Cake,1,Bob's Diner,7.0,30,558.0,7.0,210.0
2019-01-26,68,Blue Ribbon Fruity Milky Cake,1,Bob's Diner,8.7,1,652.0,8.7,8.699999809265137
2019-01-26,73,Milky Cake,1,Bob's Diner,5.16,2,596.0,5.16,10.319999694824219
2019-01-26,76,Amazing pork lunch,1,Bob's Diner,17.93,62,679.0,17.93,1111.6600189208984
2019-01-26,80,Blue Ribbon Fruity Vegi Lunch,4,Fou Cher,53.98,1,881.0,53.98,53.97999954223633
2019-01-26,89,Awesome Soft Drink,6,Surfs Up,3.06,1,248.0,3.06,3.059999942779541
